rsi_period,oversold,overbought,min_adx,stop_loss_atr,take_profit_atr,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades
14,35,75,25,2.5,4.0,502.26794028299065,1.9424017428696965,21.554429691864485,59.523809523809526,378
10,35,70,20,2.0,2.5,273.35566272606485,1.9394951779668916,13.727870204634085,61.78571428571429,560
18,30,75,15,1.5,4.0,665.7681667406308,1.9289528467562542,25.200769011983898,47.217537942664414,593
14,40,70,25,2.5,4.0,334.0130329234085,1.927019586775615,16.86774320942998,62.30366492146597,382
14,30,65,25,2.5,2.5,176.12028251624957,1.9258564186977574,15.675827667215133,68.30357142857143,224
18,40,75,15,1.5,4.0,856.2209398546072,1.9232316661143585,27.131468433570603,43.89359129383313,827
18,40,65,15,2.0,2.5,408.9282163644785,1.9180492671411682,17.018573971791458,58.64453665283541,723
18,30,75,25,1.5,4.0,550.1193314134941,1.9169221073383425,25.20076901198381,48.46491228070175,456
18,35,70,15,2.5,3.0,554.3778335058722,1.9160767113872434,22.00828591547143,59.30434782608695,575
14,30,70,25,2.5,3.0,264.86866978627774,1.9139888629229722,18.17308383578282,68.02973977695167,269
10,35,75,25,2.0,4.0,291.1936073644416,1.913438644740028,12.024647446437909,58.658008658008654,462
14,30,75,15,2.5,4.0,698.2317615046317,1.9116751545062562,23.679500408962127,57.4585635359116,543
10,30,75,25,1.5,3.0,228.17220221512292,1.9042180773841135,14.464859172209046,57.85714285714286,420
18,40,70,25,2.0,2.5,341.8310453181284,1.9009692759962933,14.944556810658213,56.872037914691944,422
10,40,75,20,2.0,2.5,379.48520205502217,1.9008373010767754,16.862905010728266,56.76392572944297,754
18,35,70,15,2.0,2.5,467.9729485275486,1.8984800974588705,16.574410756832997,56.278366111951584,661
18,35,75,25,1.5,4.0,594.4718751755871,1.898262600983321,25.200769011983787,48.05194805194805,539
14,35,75,20,2.0,3.0,523.8198117119155,1.8981297212064634,20.0936427136994,56.372549019607845,612
18,35,75,15,2.0,4.0,828.9177616102766,1.8980604992971366,20.669400663388014,49.673202614379086,612
18,40,70,15,2.0,3.0,557.8128571275352,1.897987200640895,16.95546694574711,54.13333333333333,750
14,35,70,15,2.5,2.5,386.88647515767224,1.8953381453339782,21.886480475974263,61.137440758293835,633
14,30,70,15,2.5,2.5,364.99392569272555,1.8876906235310276,19.200373681094206,63.005780346820806,519
14,35,75,25,2.0,3.0,398.8794590813276,1.8819908380920483,16.1813759054622,57.242990654205606,428
14,40,70,25,2.0,2.5,266.9579343655526,1.8817357620754445,14.609023194014506,60.0,425
10,30,65,25,1.5,4.0,128.71263734478194,1.8788464311118778,10.241947521941176,59.84251968503938,254
10,40,70,25,1.5,3.0,201.5370013837374,1.8784477758329967,9.416870096926374,59.03361344537815,476
10,35,70,25,1.5,4.0,191.05048353919943,1.8654776628015681,14.464836949517206,59.036144578313255,415
10,40,75,25,2.5,4.0,340.70138203232216,1.8631686042872375,12.072433418151954,60.86065573770492,488
18,30,70,25,2.5,3.0,330.43586832556485,1.8627631950960255,21.554429691864506,63.32179930795848,289
18,40,75,25,1.5,4.0,608.2374521480522,1.860558963917122,25.200769011983827,46.2457337883959,586
14,40,70,15,2.0,2.5,422.25919764510513,1.8578306254832635,16.987010446909682,57.850241545893724,828
10,35,65,25,1.5,4.0,143.7927413449281,1.8577176557516248,8.544572558372247,59.411764705882355,340
10,40,75,25,1.5,2.5,257.4428618748459,1.8573897503612624,9.41687009692639,54.18060200668896,598
10,40,65,20,2.5,2.5,220.32944109670413,1.8571383702435165,12.209613680020114,62.65709156193896,557
10,35,75,20,2.5,2.5,385.74568971411514,1.8541017886200999,17.451265892952254,60.09615384615385,624
18,40,75,20,1.5,4.0,733.1440542672924,1.852804117870564,25.20076901198379,44.44444444444444,747
14,40,65,25,2.0,2.5,197.7091503234429,1.8439739738354008,14.609023194014506,61.55988857938719,359
10,30,75,25,2.5,4.0,282.3047418613785,1.839183103097726,18.807874209224455,64.87252124645893,353
10,40,65,25,2.0,4.0,149.39057250569786,1.8348610301508508,6.084294735529105,62.22826086956522,368
14,40,75,25,1.5,3.0,393.9403138571088,1.8332476277808385,15.221087193921049,51.53061224489795,588
10,40,70,20,2.5,2.5,273.06586655105167,1.8260789584618646,12.072433418151965,62.944983818770226,618
14,30,75,20,2.0,3.0,454.9897192972049,1.824341125569103,18.486717482647258,55.94795539033457,538
18,30,75,20,2.0,4.0,601.3658296052068,1.823021023875902,21.40582715257328,50.21459227467812,466
14,30,70,25,2.5,2.5,239.89351001655498,1.8223792821647824,18.17308383578282,66.91176470588235,272
18,35,75,20,2.0,4.0,693.5035045372034,1.8176990890645435,20.963391077130485,49.293286219081274,566
14,30,75,25,1.5,2.5,312.56131876916123,1.8174296239108434,15.616378509559055,55.50660792951542,454
18,30,65,15,2.5,2.5,261.5027586984247,1.815199202190979,21.557926129837995,64.35897435897436,390
10,30,75,25,2.0,3.0,228.9190254326178,1.8071340983978765,12.203881839604424,60.880829015544045,386
10,40,70,25,2.5,4.0,219.69481533650196,1.8020072459412813,12.137227811870815,64.33734939759036,415
10,40,65,25,1.5,2.5,133.4405209219789,1.797344063759726,5.827870482292416,59.48717948717949,390
10,40,70,25,2.0,4.0,201.49617003176598,1.7972729032038526,12.561237828962454,60.91954022988506,435
14,40,70,15,2.5,3.0,442.34325670314297,1.7931051000774232,24.185443606389377,60.61007957559682,754
14,35,75,15,2.0,3.0,516.9249475779621,1.7917842316908743,21.259702203705505,54.1838134430727,729
14,40,65,25,2.5,4.0,211.81655421416656,1.789857486736053,15.67582766721516,64.20118343195266,338
10,35,75,25,2.5,4.0,302.6642641297128,1.7875514409017599,17.451265892952236,62.004662004662,429
14,40,65,25,2.5,3.0,201.22942218816004,1.7874797293645301,15.67582766721515,64.20118343195266,338
10,35,75,15,2.5,2.5,411.6784418305155,1.782743313572767,18.998272566530794,60.148514851485146,808
10,40,75,20,2.5,2.5,361.7127460532503,1.773332972596111,12.072433418151936,58.640226628895185,706
10,30,75,25,1.5,2.5,196.95581694502232,1.7694505884190879,14.464859172209078,57.61124121779859,427
10,35,65,25,1.5,3.0,131.71897662714233,1.7636190506403568,8.544572558372247,59.11764705882353,340
18,35,70,20,2.5,2.5,389.3437411939323,1.76262629795538,21.55442969186448,60.44176706827309,498
10,35,75,25,1.5,2.5,212.93785752914357,1.7616569300909324,14.464859172209039,55.25812619502868,523
18,40,70,20,2.0,2.5,390.642715725855,1.7606452683321334,17.07035857182867,56.19047619047619,630
10,35,70,25,2.0,4.0,188.17076620127216,1.7573109201193986,12.46140749538099,61.80371352785146,377
14,30,75,15,1.5,2.5,389.57382798923186,1.7570551175134985,17.30371206961567,51.866666666666674,750
10,30,70,25,1.5,4.0,153.69735587970746,1.7569870826401282,15.274659053552654,59.38461538461538,325
14,40,70,20,2.5,2.5,344.3585618334668,1.756748177628959,15.675827667215136,62.88659793814433,582
18,30,75,15,2.0,4.0,572.1723943741977,1.7500605387231245,22.044034705475752,49.59514170040486,494
10,30,65,25,1.5,3.0,113.40197249350209,1.7388602186667765,10.241947521941176,59.4488188976378,254
18,35,70,25,2.5,2.5,297.0168909888691,1.7347916793128852,21.554429691864488,61.98830409356725,342
10,40,65,25,2.0,3.0,135.14983451799566,1.7344239578689726,6.084294735529118,61.95652173913043,368
18,30,75,25,2.0,4.0,464.3294382573032,1.7326314780413385,19.527940087180003,50.76142131979695,394
14,30,75,25,2.5,4.0,392.6133451478917,1.7295504976563916,22.276341333392832,59.883720930232556,344
18,30,70,20,2.5,2.5,322.75558420327434,1.725126234162693,21.554429691864485,62.43654822335025,394
10,30,65,25,2.0,4.0,123.71743977735996,1.7235292708696894,11.301120921749112,62.5,240
14,40,70,25,2.5,3.0,252.45768879920917,1.7190964454879674,16.86774320942997,62.17616580310881,386
10,40,75,25,2.5,3.0,277.0117786433883,1.7104553139485392,12.072433418151945,60.61224489795919,490
10,30,65,25,1.5,2.5,110.42456666160835,1.7089802274287647,10.241947521941176,59.055118110236215,254
10,40,75,25,2.0,3.0,249.14036352909125,1.7079073413468913,15.272938874475212,57.685009487666036,527
14,30,75,25,2.0,3.0,316.1203825132725,1.7050037236654607,16.181375905462122,56.92307692307692,390
10,35,65,25,2.0,4.0,134.53039470094814,1.7013545785037334,9.066282171914974,61.0062893081761,318
18,30,70,15,2.5,3.0,350.0521634258544,1.6997142313862104,22.008285915471387,59.63718820861678,441
18,40,70,15,2.5,3.0,468.41093550197667,1.698243859720267,24.741223799166946,57.80089153046062,673
18,40,70,25,2.5,2.5,298.7205479290678,1.6952492263774168,21.55442969186449,60.20942408376963,382
18,30,70,15,2.0,2.5,305.2089274173016,1.695018483337915,15.64034360842855,56.97211155378486,502
10,40,75,15,2.5,2.5,380.863973940781,1.6945043462213327,12.632717105542419,59.21348314606741,890
10,40,65,25,2.5,4.0,140.73094837906334,1.6906611812609997,6.94577979795476,63.94366197183099,355
18,35,75,25,2.0,4.0,484.0051083747116,1.689427060876729,18.83574294932053,50.76586433260394,457
18,40,65,15,2.5,2.5,331.7383325109058,1.6855466255642975,24.919210062726098,61.011904761904766,672
10,35,70,25,1.5,3.0,159.1862352502921,1.6840039537868081,14.464836949517206,58.554216867469876,415
10,30,75,25,2.5,3.0,234.25540561227405,1.6782397508670386,18.807874209224458,64.97175141242938,354
10,35,70,20,2.5,2.5,236.45992780425522,1.6764636326724318,17.45124444615203,63.90977443609023,532
18,40,75,15,2.0,4.0,653.0101318360619,1.6729699159170992,22.874648678270685,46.78111587982833,699
18,40,75,20,2.0,4.0,611.8373499469668,1.6677460055417874,19.320963568258474,47.409733124018835,637
14,40,65,25,2.5,2.5,177.3038771320089,1.6667575118884472,15.675827667215161,63.905325443786985,338
10,40,70,25,2.5,3.0,188.27144153499017,1.662718019953079,12.13722781187083,64.09638554216868,415
10,35,75,25,2.0,3.0,218.52321139215562,1.661974082526471,14.774116954735852,58.53131749460043,463
10,30,70,25,2.0,4.0,153.97001265276617,1.6558008636382906,12.435150566032881,62.41610738255034,298
10,35,75,25,2.5,3.0,250.70408049703548,1.6512281402869575,17.451265892952264,61.86046511627907,430
14,40,75,20,2.0,3.0,435.3779160332019,1.6510246571631726,19.186049975304137,54.18994413407822,716
10,35,65,25,2.0,3.0,127.31899789342785,1.649164978115709,9.066282171914974,61.0062893081761,318
18,30,75,20,1.5,3.0,389.7986483561678,1.6480544804361916,19.687801551578264,47.403685092127304,597
10,35,70,25,2.0,3.0,167.0438086686745,1.6466192571346474,12.46140749538104,61.80371352785146,377
10,40,70,25,2.0,3.0,170.58651666273207,1.6424300661371882,12.561237828962552,60.689655172413794,435
10,40,70,25,1.5,2.5,157.15281708175218,1.6381591542457232,9.416870096926383,58.07127882599581,477
10,35,65,25,1.5,2.5,116.00403313200329,1.6329369543535082,8.544572558372296,58.235294117647065,340
10,30,65,25,2.0,3.0,112.8648119817919,1.6320787206225735,11.30112092174917,62.5,240
14,30,75,15,2.0,3.0,392.46854496658744,1.6295850884671002,19.142180094587548,53.712480252764614,633
18,35,75,15,1.5,3.0,453.25947682717384,1.616158366396625,19.687801551578303,46.741854636591476,798
14,40,75,25,2.5,4.0,384.62275235925154,1.6136898580648236,21.55442969186448,56.29139072847682,453
10,30,65,25,2.5,4.0,118.07670161502924,1.6095736559023297,11.166132685234139,64.60176991150442,226
10,30,75,25,2.0,2.5,179.73471805441736,1.5978450118332281,13.03772547183285,60.66838046272493,389
18,30,75,20,1.5,2.5,330.6412080280498,1.5887318209247523,19.687801551578293,49.691358024691354,648
10,40,65,25,2.0,2.5,115.94156127732005,1.5845115028145773,6.688409665765667,61.141304347826086,368
14,40,75,15,2.0,3.0,436.0775675128423,1.5844563109846979,19.094078818347615,52.90556900726392,826
18,30,75,15,1.5,3.0,378.7312025428406,1.5823907198626381,19.687801551578318,46.71875,640
10,35,70,25,2.5,4.0,180.5312785964635,1.5791589849557133,18.108134339950357,64.62395543175488,359
10,40,65,25,2.5,3.0,124.33247300861932,1.5761812003609292,6.9457797979548195,63.66197183098592,355
18,40,75,25,2.0,4.0,442.3838992030546,1.5758053663407057,18.749778929780085,48.118811881188115,505
14,35,75,25,2.0,2.5,263.808541777137,1.575582247860096,16.16117118901212,57.466063348416284,442
14,40,70,25,2.5,2.5,212.73701126641797,1.5734927157761622,16.867743209429957,62.11340206185567,388
10,30,70,25,2.5,4.0,158.56254665314464,1.5623133622908214,17.451244446152042,66.19217081850533,281
10,30,70,25,1.5,3.0,126.03594934366835,1.561696122145276,15.274659053552654,58.769230769230774,325
18,30,75,25,1.5,3.0,315.8487192481955,1.556026807206523,19.687801551578286,47.4,500
18,30,70,25,2.5,2.5,224.33901149667625,1.5554630940474583,21.55442969186448,62.71186440677966,295
10,35,65,25,2.5,4.0,124.98209088509256,1.5478231558273026,10.613797110480597,63.6963696369637,303
10,30,70,25,2.0,3.0,135.53032476271486,1.5385987825552248,12.435150566032933,62.41610738255034,298
18,35,75,20,1.5,3.0,375.4913672072856,1.5204734996705538,19.687801551578303,47.21088435374149,735
14,40,75,15,1.5,2.5,345.939240974124,1.514533022843873,16.807136892007485,50.92213114754098,976
10,30,65,25,2.0,2.5,99.71240215045877,1.514103847342082,11.301120921749172,62.083333333333336,240
14,35,75,20,2.5,3.0,340.5129950721434,1.5108349116580257,26.940909098237082,58.91891891891892,555
14,40,75,20,1.5,2.5,306.40049027727343,1.5050937860968903,15.625546877268617,51.66270783847982,842
14,30,75,25,2.0,2.5,237.76409417052298,1.5049826060445108,16.161171189012062,57.03703703703704,405
10,30,65,25,2.5,3.0,105.07318508917444,1.5024403009562353,11.166132685234231,64.60176991150442,226
14,35,75,25,2.5,3.0,274.8425272202879,1.4972993978406655,21.554429691864456,59.68992248062015,387
14,30,75,20,2.5,3.0,328.52483605200723,1.4941711477832214,25.65500998608935,58.932238193018485,487
10,35,65,25,2.0,2.5,107.66712323148857,1.490889652390302,9.066282171914914,60.062893081761004,318
18,40,70,20,2.5,2.5,302.0469388234082,1.4892104584558006,21.554429691864502,58.90652557319223,567
14,30,75,20,2.0,2.5,277.2949375876507,1.4875067719892947,15.435932719942095,55.53571428571429,560
10,35,70,25,2.5,3.0,161.18940601082096,1.484284567056683,18.108134339950386,64.62395543175488,359
10,35,65,25,2.5,3.0,115.51629825657858,1.4800135692879157,10.613797110480602,63.6963696369637,303
10,40,65,25,2.5,2.5,112.10353901613142,1.4778150663198824,6.945747625446009,63.098591549295776,355
14,40,75,25,2.0,3.0,276.0898364973489,1.4755381878790639,16.13151328492227,54.054054054054056,518
18,35,75,15,2.5,4.0,481.60050176329463,1.4749259765943243,28.510191402695597,52.67034990791897,543
18,35,75,20,2.5,4.0,446.3852613634766,1.4641241106387457,28.510191402695607,51.881188118811885,505
10,35,70,25,1.5,2.5,125.50114164798877,1.463124070157532,14.464836949517256,57.45192307692307,416
10,30,70,25,2.5,3.0,140.91934918491273,1.46186585618427,17.45124444615201,66.19217081850533,281
10,30,75,25,2.5,2.5,180.83796138383136,1.4618581898958904,19.578996423922373,64.32584269662921,356
14,40,70,15,2.5,2.5,277.80282309719047,1.451258921557513,27.116418376562773,59.973753280839894,762
10,40,70,25,2.5,2.5,146.13041512429433,1.4406674528426378,12.137227811870794,62.74038461538461,416
18,30,75,20,2.5,4.0,380.25993140651525,1.435844627918362,28.510191402695582,52.42718446601942,412
14,35,75,15,2.5,3.0,338.9386626184819,1.4340113392510154,23.679500408962088,56.86274509803921,663
10,30,70,25,1.5,2.5,108.72580152087095,1.4240650493515192,15.274659053552654,58.282208588957054,326
10,30,65,25,2.5,2.5,96.43999891593617,1.421209787542173,11.166132685234231,64.15929203539822,226
18,30,75,15,1.5,2.5,276.74101990963584,1.4187883771937093,19.687801551578303,48.939179632248944,707
10,40,75,25,2.5,2.5,192.12350145091125,1.418085383486177,12.072433418151931,59.10931174089069,494
14,40,75,20,2.5,3.0,338.58526847491936,1.415065907417366,22.75630028636169,57.120743034055735,646
18,30,75,25,1.5,2.5,241.43514818331408,1.4088744771563693,19.68780155157834,48.87640449438202,534
14,40,75,25,1.5,2.5,219.5844402503344,1.4080092851699444,14.602887551037552,51.53970826580226,617
18,35,75,25,1.5,3.0,280.9119761952457,1.4063648367902182,19.687801551578314,47.018739352640544,587
10,40,70,25,2.0,2.5,130.30367711463532,1.4049731707633486,12.561237828962469,59.403669724770644,436
10,30,70,25,2.0,2.5,115.44217093784074,1.4028656745472385,12.435150566032938,62.207357859531776,299
10,35,70,25,2.0,2.5,126.77630225937311,1.402098543203461,12.461407495381035,60.317460317460316,378
18,35,70,15,2.5,2.5,269.8135292172749,1.3983549827372774,21.557926129838023,58.52842809364549,598
18,30,75,20,2.0,3.0,300.5250243991742,1.3981420951305783,21.164789269959254,50.66921606118547,523
14,35,75,20,2.0,2.5,251.60860001324875,1.3929552907873344,16.57441075683297,55.88697017268446,637
18,40,75,25,1.5,3.0,282.8497042605453,1.39072975236063,19.68780155157825,45.749613601236476,647
18,35,75,15,1.5,2.5,293.9676125497208,1.3770569440009084,19.687801551578296,47.74266365688488,886
14,30,75,15,2.0,2.5,263.1316803111587,1.3766563742258995,18.335096224285298,53.34346504559271,658
18,40,75,15,1.5,3.0,336.9677904596645,1.3749777321811614,21.760800338364945,44.63894967177243,914
18,40,70,15,2.0,2.5,263.40801870082004,1.3683516216481246,18.408851690008483,53.608247422680414,776
10,35,65,25,2.5,2.5,101.01664454414232,1.3589760217656013,10.613797110480602,62.70627062706271,303
18,40,75,15,2.5,4.0,425.73602091466654,1.35780546426618,30.10545858881922,50.32051282051282,624
18,40,75,20,1.5,3.0,313.38405195816404,1.3575287723495508,19.68780155157829,45.443499392466585,823
10,40,75,25,2.0,2.5,160.03135340870182,1.3484994695177883,16.142552544137402,56.60377358490566,530
10,35,75,25,2.5,2.5,171.21331548369469,1.3482367709845067,17.451265892952232,60.13824884792627,434
10,35,75,25,2.0,2.5,148.54879728204187,1.3462477869322222,16.25304581190766,57.356076759061835,469
14,35,75,15,2.0,2.5,260.7669112387241,1.342711338121984,20.08555192122475,53.77483443708609,755
18,30,75,25,2.0,3.0,248.70498676477553,1.3377377100942993,23.091049862388783,51.4018691588785,428
18,35,75,20,1.5,2.5,262.87631291572893,1.3325306931399779,19.68780155157829,47.654320987654316,810
18,30,75,15,2.5,4.0,331.80082901244134,1.3245175127913034,28.51019140269558,51.35746606334841,442
18,40,75,20,2.5,4.0,382.4637828156203,1.3241101654096972,28.51019140269556,50.0,572
18,35,75,15,2.0,3.0,314.30292491514405,1.3240366587463033,20.645680309727325,49.78354978354979,693
14,30,75,25,2.5,3.0,220.00617739888605,1.3219124151371189,24.64580486277517,59.598853868194844,349
10,30,70,25,2.5,2.5,118.40267940934956,1.3146316539433487,17.45124444615201,65.60283687943263,282
14,40,75,15,2.5,3.0,311.89244644300516,1.3067636781763612,23.67950040896213,55.88235294117647,748
18,30,75,15,2.0,3.0,271.38180819514616,1.3048062340416904,22.610796401791262,49.6415770609319,558
18,35,75,25,1.5,2.5,224.95276973326202,1.3004490533823403,19.687801551578264,48.58490566037736,636
18,35,75,20,2.0,3.0,289.8076426939166,1.2970167419240275,19.91605694222333,50.07874015748032,635
18,30,75,25,2.5,4.0,263.46213704673056,1.2674809384794115,31.280708267666956,54.20289855072464,345
14,30,75,15,2.5,3.0,253.95754205996695,1.2670193646869137,25.098567001520905,56.770833333333336,576
18,30,70,15,2.5,2.5,190.8483450577486,1.2618940442779123,21.55792612983801,58.99122807017544,456
10,35,70,25,2.5,2.5,121.66116994708187,1.2566849371966657,18.108134339950386,63.05555555555556,360
18,35,75,25,2.5,4.0,268.92338777022246,1.2355851438595087,29.983422411512954,53.827160493827165,405
18,35,75,25,2.0,3.0,230.46407779181916,1.2318860408018748,22.747161124712214,51.717171717171716,495
14,35,75,25,2.5,2.5,179.58640218667645,1.2106783927728006,21.554429691864467,60.59850374064838,401
18,40,75,25,2.5,4.0,267.657874349251,1.202491731922568,30.780068856000337,51.79372197309418,446
14,40,75,15,2.0,2.5,219.22723000936566,1.16824667618296,20.0187125708132,52.893518518518526,864
14,40,75,25,2.5,3.0,189.3696735460976,1.1622421728249346,21.554429691864488,56.41025641025641,468
14,40,75,20,2.0,2.5,197.3408048912817,1.154460869685654,17.907683471429387,54.18326693227091,753
18,40,75,25,1.5,2.5,182.46622942011751,1.1421263421367047,19.68780155157833,46.618705035971225,695
18,40,70,15,2.5,2.5,190.45814477869058,1.1085614949807368,25.374787416300244,57.02005730659025,698
14,40,75,25,2.0,2.5,149.55498311400854,1.086279722214356,16.131513284922235,54.074074074074076,540
14,30,75,25,2.5,2.5,147.6302934660028,1.0725603884474126,27.367300871014955,60.16483516483516,364
18,40,75,25,2.0,3.0,184.0941940928017,1.0633150417194748,22.865295530055736,49.54296160877514,547
18,30,75,20,2.0,2.5,166.90637033567938,1.0566425191346247,24.017198447926248,51.798561151079134,556
14,30,75,20,2.5,2.5,161.83759679663027,1.0492625259722483,26.976599918120087,58.498023715415016,506
18,40,75,20,2.0,3.0,196.28346536896956,1.034482731533312,20.719415144945476,48.45505617977528,712
18,30,75,25,2.0,2.5,147.92075611331737,1.0304253878766914,22.36765456558157,51.65562913907284,453
18,40,75,20,1.5,2.5,163.95202816793113,1.0021496231428955,19.68780155157832,45.32293986636971,898
18,40,75,15,1.5,2.5,166.87498330451078,0.9924445565625181,21.760800338364874,45.04504504504504,999
18,30,75,20,2.5,3.0,160.8629939299702,0.9771392970402837,30.45100280529432,53.76344086021505,465
14,35,75,20,2.5,2.5,142.89785812931447,0.9748879381336698,27.14018188291474,58.333333333333336,576
18,35,75,25,2.0,2.5,130.91846689905444,0.9235269012425187,21.893335279166543,51.969981238273924,533
18,30,75,25,2.5,3.0,134.5492697338816,0.9170789748691301,33.256145343754156,55.208333333333336,384
14,35,75,15,2.5,2.5,137.22170687707384,0.909955106795924,31.397138319005823,56.21387283236994,692
18,40,75,15,2.0,3.0,156.74534675298779,0.903603789764954,26.35280773580509,47.848101265822784,790
18,35,75,20,2.0,2.5,125.57073333196908,0.8547011677099063,22.297664446171698,50.653120464441216,689
18,35,75,20,2.5,3.0,135.22025996452857,0.8468305711129356,30.451002805294287,52.88966725043783,571
14,40,75,20,2.5,2.5,121.92659079992512,0.8418404049040136,27.189963348461347,56.333830104321905,671
14,30,75,15,2.5,2.5,117.65593308847887,0.8407833006543232,33.622405431697,56.00000000000001,600
18,35,75,25,2.5,3.0,120.39761347709587,0.8323347482339821,32.88937631647866,55.01113585746103,449
18,30,75,15,2.0,2.5,112.99243216489853,0.832021651645887,25.37109421495965,50.332225913621265,602
14,40,75,25,2.5,2.5,101.74571059336894,0.8234779739801924,21.55442969186448,56.76229508196722,488
18,35,75,15,2.0,2.5,118.4212176795866,0.8127282015667148,23.285118976235005,50.39682539682539,756
18,35,75,15,2.5,3.0,124.78428609946374,0.7977047571814377,30.45100280529437,52.72435897435898,624
18,30,75,15,2.5,3.0,112.92105723100828,0.7903775167801245,31.109454831511684,51.976284584980235,506
18,40,75,25,2.5,3.0,109.44520622215208,0.7754281421140917,33.49403817223461,53.65853658536586,492
14,40,75,15,2.5,2.5,111.08876625373772,0.7698574582669504,32.27957544616328,55.172413793103445,783
18,40,75,20,2.5,3.0,88.81573798765233,0.653866947152494,30.036784568081842,51.724137931034484,638
18,40,75,25,2.0,2.5,69.8456178123336,0.6189942806253165,21.804090676651278,49.14383561643836,584
18,40,75,15,2.5,3.0,71.37424802504876,0.5707728371695371,32.284651995680704,51.27840909090909,704
18,40,75,20,2.0,2.5,60.00811810311445,0.5405342379260795,22.602406697726135,48.5006518904824,767
18,30,75,20,2.5,2.5,52.603813793611934,0.5147338571854221,31.919690284360176,54.32595573440644,497
18,30,75,25,2.5,2.5,36.332219846968215,0.4219003656363932,35.922816597649074,53.99515738498789,413
18,35,75,25,2.5,2.5,34.21891381587369,0.40013633124845915,35.438670455375785,54.56431535269709,482
18,35,75,20,2.5,2.5,35.04608186214147,0.3970956675641766,33.03003699432834,53.74592833876222,614
18,40,75,15,2.0,2.5,28.664001036934263,0.35527837663842216,34.381571768479205,47.953216374269005,855
18,40,75,25,2.5,2.5,21.78003149038539,0.31154440383205145,36.93992738762814,53.346080305927345,523
18,35,75,15,2.5,2.5,18.313026084473897,0.2863866332441827,33.0239975094475,53.48148148148149,675
18,30,75,15,2.5,2.5,17.704572003878695,0.2817782438371379,34.621026945320835,52.66055045871559,545
18,40,75,20,2.5,2.5,0.521006431800779,0.15636444919110137,36.23350689823155,51.4792899408284,676
18,40,75,15,2.5,2.5,-14.863015687715396,0.03100071176208181,36.58734576405339,51.26498002663116,751
